"Pdel_P1"	"Pdel_P4"
"Podel.19G130900"	0	0
"Podel.19G131000"	0.189672630681057	0.165963551845925
"Podel.19G131100"	0.283176975300511	0.0707942438251277
"Podel.19G131200"	0	0
"Podel.19G131300"	0.063059426526469	0
"Podel.19G131400"	0.08926594144656	0
"Podel.19G131500"	1.18203856356595	1.56197953042643
"Podel.19G131600"	0	0
"Podel.19G131700"	0.0333811268897291	0
"Podel.19G131800"	1.57070968169518	1.78489736556271
"Podel.19G131900"	0.0635897833517547	0
"Podel.19G132000"	0.54345554289478	0.407591657171085
"Podel.19G132100"	0	0
"Podel.19G132200"	21.9835759094217	20.4587035920051
"Podel.19G132300"	0.0273249918342018	0
"Podel.19G132400"	0.0541025061933713	0
"Podel.19G132500"	0	0
"Podel.19G132600"	0	0.0202377549264551
"Podel.19G132700"	196.65211817175	190.36320745767
"Podel.19G132800"	430.509622236221	376.292316685847
"Podel.19G132900"	0	0.0470493169914352
"Podel.19G133000"	0	0
"Podel.19G133100"	0	0
"Podel.19G133200"	1.86808425968724	2.75296627743383
"Podel.19G133300"	46.8678203946393	45.4734059035591
"Podel.19G133400"	0.154365562281005	0.277858012105809
"Podel.19G133500"	2.47947361561381	3.01303122910033
"Podel.19G133600"	4.35688479167767	4.14941408731207
"Podel.19G133700"	0	0
"Podel.19G133800"	0.745433474417823	0.851923970763226
"Podel.19G133900"	5.71096816197188	5.46266519840788
"Podel.19G134000"	13.6370096726488	13.0948655572224
"Podel.19G134100"	0.48960015433548	0.699428791907829
"Podel.19G134200"	0.229115916379504	0.458231832759008
"Podel.19G134300"	0	0
"Podel.T000100"	0	0.154460168345733
"Podel.T000200"	0	0
"Podel.T000300"	0	0
"Podel.T000400"	0	0
"Podel.T000500"	0.28032720701094	0.28032720701094
"Podel.T000600"	0	0
"Podel.T000700"	0	0
"Podel.T000800"	0	0
"Podel.T000900"	0	0
"Podel.T001000"	0	0
"Podel.T001100"	0	0
"Podel.T001200"	0.904134557910151	1.46921865660399
"Podel.T001300"	0	0
"Podel.T001400"	0	0
"Podel.T001500"	0.615155899746745	0.615155899746745
"Podel.T001600"	0.0472847106974586	0
"Podel.T001700"	0	0
"Podel.T001800"	0	0
"Podel.T001900"	0	0
"Podel.T002000"	0.255217729637929	0.127608864818964
"Podel.T002100"	0	0
"Podel.T002200"	0.330167041070901	0.264133632856721
"Podel.T002300"	0	0
"Podel.T002400"	0.586460191687394	0.360898579499935
"Podel.T002500"	0	0
"Podel.T002600"	0	0
"Podel.T002700"	0	0
"Podel.T002800"	0	0
"Podel.T002900"	0	0
"Podel.T003000"	0	0
"Podel.T003100"	0.301628666510251	0.301628666510251
"Podel.T003200"	0	0
"Podel.T003300"	0	0
"Podel.T003400"	1.00092391167828	0.307976588208702
"Podel.T003500"	0	0
"Podel.T003600"	0	0
"Podel.T003700"	0	0
"Podel.T003800"	0	0
"Podel.T003900"	0	0
"Podel.T004000"	0	0
"Podel.T004100"	0	0
"Podel.T004200"	0	0
"Podel.T004300"	0	0
"Podel.T004400"	0	0
"Podel.T004500"	0	0
"Podel.T004600"	0	0
"Podel.T004700"	0	0
"Podel.T004800"	0.113525904512367	0.454103618049467
"Podel.T004900"	1.86687042975892	0
"Podel.T005000"	0	0
"Podel.T005100"	0	0
"Podel.T005200"	0	0
"Podel.T005300"	0.90009824291948	0.90009824291948
"Podel.T005400"	0	0
"Podel.T005500"	0	0
"Podel.T005600"	0	0
"Podel.T005700"	0	0
"Podel.T005800"	0	0
"Podel.T005900"	0	0
"Podel.T006000"	0	0
"Podel.T006100"	0.119068114023994	0
"Podel.T006200"	0	0
"Podel.T006300"	0.25586549037305	0.0639663725932625
"Podel.T006400"	0	0
"Podel.T006500"	0	0
"Podel.T006600"	0	0
"Podel.T006700"	0	0
"Podel.T006800"	0	0
"Podel.T006900"	0	0
"Podel.T007000"	0	0
"Podel.T007100"	0	0
"Podel.T007200"	0	0
"Podel.T007300"	0	0
"Podel.T007400"	0	0
"Podel.T007500"	1.14686674996707	0.976960564786762
"Podel.T007600"	0	0
"Podel.T007700"	2.82914504365629	3.19252147128186
"Podel.T007800"	0	0
"Podel.T007900"	0	0
"Podel.T008000"	0.110082386418689	0.201817708434263
"Podel.T008100"	0	0
"Podel.T008200"	0.840091693391515	0
"Podel.T008300"	0	0
"Podel.T008400"	0	0
"Podel.T008500"	0	0
"Podel.T008600"	0	0
"Podel.T008700"	0	0
"Podel.T008800"	0	0
"Podel.T008900"	0	0
"Podel.T009000"	0	0
"Podel.T009100"	0	0
"Podel.T009200"	0.059300590121754	0
"Podel.T009300"	0	0
"Podel.T009400"	0	0
"Podel.T009500"	0	0
"Podel.T009600"	0	0
"Podel.T009700"	0	0
"Podel.T009800"	0	0
"Podel.T009900"	0.0850486528742816	0.0283495509580939
"Podel.T010000"	1.63334900666364	1.05377355268622
"Podel.T010100"	0	0.280376708548466
"Podel.T010200"	2.64664648911423	2.07439859957602
"Podel.T010300"	0	0
"Podel.T010400"	0	0
"Podel.T010500"	0	0
"Podel.T010600"	0	0
"Podel.T010700"	0	0
"Podel.T010800"	0	0
"Podel.T010900"	0	0
"Podel.T011000"	0	0
"Podel.T011100"	0	0
"Podel.T011200"	0.162598392269325	0.487795176807976
"Podel.T011300"	0	0
"Podel.T011400"	0	0
"Podel.T011500"	0	0
"Podel.T011600"	0	0
"Podel.T011700"	0	0
"Podel.T011800"	0.265292113702584	0
"Podel.T011900"	0	0
"Podel.T012000"	0	0
"Podel.T012100"	0	0
"Podel.T012200"	0	0
"Podel.T012300"	0	0
"Podel.T012400"	0	0
"Podel.T012500"	0	0.043081625302129
"Podel.T012600"	0.206579924604471	0.413159849208942
"Podel.T012700"	0	0
"Podel.T012800"	0	0.094040114931886
"Podel.T012900"	0	0
"Podel.T013000"	0	0
"Podel.T013100"	0	0
"Podel.T013200"	0	0
"Podel.T013300"	0	0
"Podel.T013400"	0	0
"Podel.T013500"	0	0
"Podel.T013600"	0	0
"Podel.T013700"	0	0
"Podel.T013800"	0.0441121659307096	0.0882243318614193
"Podel.T013900"	0	0
"Podel.T014000"	0	0
"Podel.T014100"	0	0
"Podel.T014200"	0	0
"Podel.T014300"	0.108632546559248	0.0543162732796238
"Podel.T014400"	0	0
"Podel.T014500"	0	0
"Podel.T014600"	0	0
"Podel.T014700"	0	0
"Podel.T014800"	0	0
"Podel.T014900"	0	0
"Podel.T015000"	0	0
"Podel.T015100"	0	0
"Podel.T015200"	0	0
"Podel.T015300"	0	0
"Podel.T015400"	0	0.311145071626487
"Podel.T015500"	0	0
"Podel.T015600"	0	0
"Podel.T015700"	0	0
"Podel.T015800"	0	0
"Podel.T015900"	0	0
"Podel.T016000"	0.201622006413964	0
"Podel.T016100"	0	0
"Podel.T016200"	0	0
"Podel.T016300"	0.482349297641061	0.844111270871857
"Podel.T016400"	0.2230331929358	0.743443976452668
"Podel.T016500"	0	0
"Podel.T016600"	0	0
"Podel.T016700"	0	0
"Podel.T016800"	0	0
"Podel.T016900"	0.922051858600443	0.307350619533481
"Podel.T017000"	0.0247085792173975	0
"Podel.T017100"	0	0
"Podel.T017200"	0	0
"Podel.T017300"	0.135498660224438	0.135498660224438
"Podel.T017400"	0	0
"Podel.T017500"	0.064201742772632	0.0214005809242107
"Podel.T017600"	0	0
"Podel.T017700"	0	0
"Podel.T017800"	0	0
"Podel.T017900"	0	0
"Podel.T018000"	0	0
"Podel.T018100"	0	0
"Podel.T018200"	0	0
"Podel.T018300"	0	0
"Podel.T018400"	0	0
"Podel.T018500"	0	0
"Podel.T018600"	1.12848137918263	3.3854441375479
"Podel.T018700"	0	0
"Podel.T018800"	0	0
"Podel.T018900"	0	0
"Podel.T019000"	0	0
"Podel.T019100"	1.23098268697471	1.36055981191942
"Podel.T019200"	0	0
"Podel.T019300"	0	0
"Podel.T019400"	1.20013099055931	0
"Podel.T019500"	0.41657439341728	0.83314878683456
"Podel.T019600"	0	0
"Podel.T019700"	0	0
"Podel.T019800"	0	0
"Podel.T019900"	1.386151294096	1.89020631013091
"Podel.T020000"	0.0623830465389739	0
"Podel.T020100"	0	0
"Podel.T020200"	0	0
"Podel.T020300"	0	0
"Podel.T020400"	0	0
"Podel.T020500"	0	0
"Podel.T020600"	0.187613529541529	0.187613529541529
"Podel.T020700"	0	0
"Podel.T020800"	0	0
"Podel.T020900"	0.117040638398199	0.234081276796397
"Podel.T021000"	0	0
"Podel.T021100"	0	0
"Podel.T021200"	0.881407678312409	0.977811643127829
"Podel.T021300"	0	0
"Podel.T021400"	0.180073241810625	0.157564086584297
"Podel.T021500"	0	0.0394821161385046
"Podel.T021600"	0	0
"Podel.T021700"	0	0.12234345049391
"Podel.T021800"	0	0
"Podel.T021900"	0.24468690098782	0.24468690098782
"Podel.T022000"	0	0
"Podel.T022100"	0.484668284648951	0.403890237207459
"Podel.T022200"	0	0.0713958946225083
"Podel.T022300"	0.925815335574322	0.925815335574322
"Podel.T022400"	0	0
"Podel.T022500"	0	0
"Podel.T022600"	0	0
"Podel.T022700"	0	0
"Podel.T022800"	0.852610176136374	0.730808722402607
"Podel.T022900"	0	0
"Podel.T023000"	0.0376722732462563	0
"Podel.T023100"	0	0
"Podel.T023200"	0	0
"Podel.T023300"	0	0
"Podel.T023400"	0	0
"Podel.T023500"	0	0
"Podel.T023600"	0	0
"Podel.T023700"	0	0.0947471834652084
"Podel.T023800"	0	0
"Podel.T023900"	0	0
"Podel.T024000"	0	0
"Podel.T024100"	10.090993451533	7.27145116360467
"Podel.T024200"	0	0
"Podel.T024300"	0.0696529271351786	0.0174132317837946
"Podel.T024400"	0.230663659549642	0.164759756821173
"Podel.T024500"	0.428780259386974	0.524064761472968
"Podel.T024600"	0	0
"Podel.T024700"	0	0
"Podel.T024800"	0.0928848309646638	0.0928848309646638
"Podel.T024900"	0	0
"Podel.T025000"	0	0
"Podel.T025100"	0.20601703652653	0.264879046962681
"Podel.T025200"	0	0
"Podel.T025300"	0	0
"Podel.T025400"	4.77596612168308	6.72671284744096
"Podel.T025500"	8.40091693391515	8.07501929423741
"Podel.T025600"	0.0500054579399711	0
"Podel.T025700"	6.0769249596732	6.31246468679232
"Podel.T025800"	0	0.0330455648624285
"Podel.T025900"	0.0762179963762463	0.0762179963762463
"Podel.T026000"	0	0
"Podel.T026100"	0	0
"Podel.T026200"	0	0
"Podel.T026300"	0	0
"Podel.T026400"	0	0
"Podel.T026500"	0	0
"Podel.T026600"	0	0
"Podel.T026700"	0	0.173812074494796
"Podel.T026800"	0	0
"Podel.T026900"	0	0
"Podel.T027000"	0	0
"Podel.T027100"	0	0
"Podel.T027200"	0.280252987469767	0.42037948120465
"Podel.T027300"	0.130326955635719	0.316508320829603
"Podel.T027400"	0.895012942112026	0.895012942112026
"Podel.T027500"	0.812991961346627	1.3007871381546
"Podel.T027600"	0	0
"Podel.T027700"	0	0
"Podel.T027800"	0.497832114602379	0.373374085951784
"Podel.T027900"	0	0
"Podel.T028000"	0	0
"Podel.T028100"	0	0
"Podel.T028200"	0	0
"Podel.T028300"	0	0
"Podel.T028400"	0	0
"Podel.T028500"	0.170161108188829	0.0567203693962763
"Podel.T028600"	0	0
"Podel.T028700"	0	0
"Podel.T028800"	0	0.0547092998590712
"Podel.T028900"	0	0
"Podel.T029000"	0	0.168018338678303
"Podel.T029100"	0	0
"Podel.T029200"	0	0
"Podel.T029300"	0	0
"Podel.T029400"	0	0
"Podel.T029500"	0	0
"Podel.T029600"	0	0
"Podel.T029700"	0	0
"Podel.T029800"	0.0420279335215321	0.0420279335215321
"Podel.T029900"	0	0
"Podel.T030000"	1.50490001355652	1.86815174096672
"Podel.T030100"	0	0
"Podel.T030200"	0	0
"Podel.T030300"	0	0
"Podel.T030400"	1.13997772575132	1.32483897857586
"Podel.T030500"	0	0
"Podel.T030600"	0	0
"Podel.T030700"	0.181750606743357	0
"Podel.T030800"	0	0
"Podel.T030900"	0.0367387037926318	0
"Podel.T031000"	2.3804251052416	2.6779782433968
"Podel.T031100"	0	0
"Podel.T031200"	0	0
"Podel.T031300"	0	0
"Podel.T031400"	0	0
"Podel.T031500"	0	0
"Podel.T031600"	0	0
"Podel.T031700"	0	0
"Podel.T031800"	0	0
"Podel.T031900"	0	0
"Podel.T032000"	0	0
"Podel.T032100"	0	0
"Podel.T032200"	0	0
"Podel.T032300"	0	0
"Podel.T032400"	0	0
"Podel.T032500"	0	0
"Podel.T032600"	0.300032747639827	0.533391551359692
"Podel.T032700"	0	0
"Podel.T032800"	0	0
"Podel.T032900"	0	0
"Podel.T033000"	0	0.257170926548423
"Podel.T033100"	0	0
"Podel.T033200"	0	0.525057308369697
"Podel.T033300"	0	0
"Podel.T033400"	0.138985758097861	0.555943032391444
"Podel.T033500"	0	0
"Podel.T033600"	0	0
"Podel.T033700"	0	0
"Podel.T033800"	0	0
"Podel.T033900"	0	0.0984482453193181
"Podel.T034000"	0	0
"Podel.T034100"	10.5752719050461	12.4531239255683
"Podel.T034200"	0	0
"Podel.T034300"	0	0
"Podel.T034400"	1.98759864367078	1.90809469792395
"Podel.T034500"	0	0
"Podel.T034600"	0	0
"Podel.T034700"	0.133701595765228	0.33425398941307
"Podel.T034800"	0	0
"Podel.T034900"	3.94968482713921	4.7020057465943
"Podel.T035000"	0.373374085951784	0.0933435214879461
"Podel.T035100"	0	0
"Podel.T035200"	0	0
"Podel.T035300"	0	0
"Podel.T035400"	0	0
"Podel.T035500"	0	0
"Podel.T035600"	0	0
"Podel.T035700"	0	0
"Podel.T035800"	0	0
"Podel.T035900"	0	0
"Podel.T036000"	3.58020385221057	3.01490850712469
"Podel.T036100"	0	0
"Podel.T036200"	0	0
"Podel.T036300"	0.117769863559558	0.117769863559558
"Podel.T036400"	0.0996156158171757	0
"Podel.T036500"	0	0
"Podel.T036600"	0	0
"Podel.T036700"	0	0
"Podel.T036800"	0.478870001159132	0.212831111626281
"Podel.T036900"	0	0
"Podel.T037000"	1.56953423031629	1.6777779703381
"Podel.T037100"	0	0
"Podel.T037200"	0	0
"Podel.T037300"	0	0.46671760743973
"Podel.T037400"	2.66978292391371	2.45620029000062
"Podel.T037500"	1.1807427677716	1.42503437489675
"Podel.T037600"	0	0
"Podel.T037700"	0	0
"Podel.T037800"	0	0
"Podel.T037900"	0	0
"Podel.T038000"	0	0
"Podel.T038100"	0	0
"Podel.T038200"	0	0
"Podel.T038300"	0	0
"Podel.T038400"	0	0
"Podel.T038500"	0	0
"Podel.T038600"	0	0
"Podel.T038700"	0	0
"Podel.T038800"	0	0
"Podel.T038900"	0	0.119255918620247
"Podel.T039000"	0	0
"Podel.T039100"	0	0
"Podel.T039200"	0	0
"Podel.T039300"	0	0
"Podel.T039400"	0	0
"Podel.T039500"	0	0
"Podel.T039600"	0	0
"Podel.T039700"	0	0
"Podel.T039800"	0	0
"Podel.T039900"	0.0278791491169751	0
"Podel.T040000"	0	0
"Podel.T040100"	0.926896264162267	0.926896264162267
"Podel.T040200"	4.38308709595573	3.2873153219668
"Podel.T040300"	0	0
"Podel.T040400"	0	0
"Podel.T040500"	0.0714633765644956	0.0357316882822478
"Podel.T040600"	0	0
"Podel.T040700"	0	0
"Podel.T040800"	0	0
"Podel.T040900"	0	0.120013099055931
"Podel.T041000"	0	0
"Podel.T041100"	0	0
"Podel.T041200"	0.808644410751191	0.808644410751191
"Podel.T041300"	0	0
"Podel.T041400"	1.18201580579615	0.855942480059279
"Podel.T041500"	1.00238213416033	1.36037575350331
"Podel.T041600"	0	0
"Podel.T041700"	0.0586110483761522	0
"Podel.T041800"	0	0
"Podel.T041900"	0.0390336873542779	0.0780673747085558
"Podel.T042000"	0	0
"Podel.T042100"	0	0
"Podel.T042200"	0	0
"Podel.T042300"	0	0
"Podel.T042400"	0	0
"Podel.T042500"	8.79457904348047	10.7545138017418
"Podel.T042600"	0.308605111858108	0.370326134229729
"Podel.T042700"	0	0
"Podel.T042800"	11.7750557024548	7.64345721036542
"Podel.T042900"	0	0
"Podel.T043000"	0	0
"Podel.T043100"	0	0
"Podel.T043200"	0	0
"Podel.T043300"	0	0
"Podel.T043400"	0	0.0246924403674841
"Podel.T043500"	0	0
"Podel.T043600"	0	0
"Podel.T043700"	0	0
"Podel.T043800"	0	0
"Podel.T043900"	0	0
"Podel.T044000"	0	0
"Podel.T044100"	0	0
"Podel.T044200"	0	0
"Podel.T044300"	0	0
"Podel.T044400"	0	0
"Podel.T044500"	0	0
"Podel.T044600"	0	0
"Podel.T044700"	0.0425722141921376	0.0851444283842751
"Podel.T044800"	0	0
"Podel.T044900"	2.20004614176245	2.78672511289911
"Podel.T045000"	2.95902742206728	3.06106285041443
"Podel.T045100"	0	0
"Podel.T045200"	0	0
"Podel.T045300"	0	0
"Podel.T045400"	0	0
"Podel.T045500"	0.186860061551403	0.140145046163552
"Podel.T045600"	155.644513736109	129.187160405433
"Podel.T045700"	0.43515540952654	0.471418360320418
"Podel.T045800"	21.1731058029451	21.3827405138654
"Podel.T045900"	0	0
"Podel.T046000"	0.151823800010515	0
"Podel.T046100"	0	0
"Podel.T046200"	0	0
"Podel.T046300"	0	0
"Podel.T046400"	0	0
"Podel.T046500"	0	0
"Podel.T046600"	0	0
"Podel.T046700"	0	0
"Podel.T046800"	0	0
"Podel.T046900"	0.0614701239066962	0.0614701239066962
"Podel.T047000"	0	0
"Podel.T047100"	0.35143278010402	0.35143278010402
"Podel.T047200"	0	0
"Podel.T047300"	0.325260374054595	0.473105998624866
"Podel.T047400"	0.78486075161145	0.915670876880025
"Podel.T047500"	1.09280220278571	0.683001376741069
"Podel.T047600"	0	0
"Podel.T047700"	0	0
"Podel.T047800"	0	0
"Podel.T047900"	0.0343361727544216	0.0686723455088432
"Podel.T048000"	0.0772300841728665	0.0386150420864333
"Podel.T048100"	0	0.0492883001337916
"Podel.T048200"	0.0453558802670884	0
"Podel.T048300"	0	0
"Podel.T048400"	0	0
"Podel.T048500"	0.109181591920919	0.109181591920919
"Podel.T048600"	0.0567203693962763	0.0567203693962763
"Podel.T048700"	0	0
"Podel.T048800"	0.0451392551673053	0.135417765501916
"Podel.T048900"	0.121361560843076	0
"Podel.T049000"	0	0.147384507612546
"Podel.T049100"	0	0
"Podel.T049200"	0	0
"Podel.T049300"	0	0
"Podel.T049400"	0	0
"Podel.T049500"	0	0
"Podel.T049600"	0	0
"Podel.T049700"	0	0
"Podel.T049800"	2.49096955598647	2.38107384028118
"Podel.T049900"	0.0817386512489041	0.163477302497808
"Podel.T050000"	0	0
"Podel.T050100"	0	0
"Podel.T050200"	0	0
"Podel.T050300"	0	0
"Podel.T050400"	0	0
"Podel.T050500"	0.0738361839894886	0.147672367978977
"Podel.T050600"	0	0
"Podel.T050700"	0	0
"Podel.T050800"	0	0
"Podel.T050900"	0	0
"Podel.T051000"	0.137469549827702	0.054987819931081
"Podel.T051100"	0	0
"Podel.T051200"	0	0
"Podel.T051300"	0.683618918673023	0.410171351203814
"Podel.T051400"	0	0
"Podel.T051500"	0	0
"Podel.T051600"	2.04201392423524	2.41817438396278
"Podel.T051700"	0	0
"Podel.T051800"	0	0
"Podel.T051900"	0	0
"Podel.T052000"	0	0
"Podel.T052100"	0	0
"Podel.T052200"	0	0
"Podel.T052300"	0	0
"Podel.T052400"	0	0
"Podel.T052500"	0	0
"Podel.T052600"	0	0
"Podel.T052700"	0.525057308369697	1.57517192510909
"Podel.T052800"	14.862051331158	19.5348360291641
"Podel.T052900"	1.65393052136454	2.71717157081318
"Podel.T053000"	1.49359601654765	1.7761682358945
"Podel.T053100"	0	0
"Podel.T053200"	0	0
"Podel.T053300"	0	0
"Podel.T053400"	0	0
"Podel.T053500"	0	0.0258136744299202
"Podel.T053600"	0	0
"Podel.T053700"	0	0.29650295060877
"Podel.T053800"	0	0.387734627719161
"Podel.T053900"	0	0
"Podel.T054000"	0.614701239066962	0.409800826044641
"Podel.T054100"	0	0
"Podel.T054200"	0	0
"Podel.T054300"	0	0
"Podel.T054400"	75.3135982649197	75.2546674368564
"Podel.T054500"	0	0
"Podel.T054600"	0	0
"Podel.T054700"	0	0
"Podel.T054800"	1.05640272821687	1.66006143005509
"Podel.T054900"	0	0
"Podel.T055000"	0	0
"Podel.T055100"	0	0
"Podel.T055200"	0	0
"Podel.T055300"	0	0
"Podel.T055400"	0	0
"Podel.T055500"	0.0829947885897215	0.103743485737152
"Podel.T055600"	0.505177632997125	0.757766449495687
"Podel.T055700"	0	0.0846676958625267
"Podel.T055800"	0.166905634448645	0.111270422965764
"Podel.T055900"	0	0
"Podel.T056000"	0	0
"Podel.T056100"	0	0.0731574769281435
"Podel.T056200"	0	0
"Podel.T056300"	0	0
"Podel.T056400"	0	0
"Podel.T056500"	0.114384648116848	0
"Podel.T056600"	0	0
"Podel.T056700"	0	0
"Podel.T056800"	0.0468162553592795	0.187265021437118
"Podel.T056900"	0.209151458935647	0.261439323669559
"Podel.T057000"	0	0
"Podel.T057100"	10.361130885162	10.361130885162
"Podel.T057200"	0	0
"Podel.T057300"	6.3720162404413	6.91886838047917
"Podel.T057400"	1.87740581593138	2.44631666924391
"Podel.T057500"	0	0
"Podel.T057600"	0	0
"Podel.T057700"	0.44371040143918	0.44371040143918
"Podel.T057800"	0	0
"Podel.T057900"	0	0
"Podel.T058000"	1.2731959601918	0.685567055487894
"Podel.T058100"	6.81155427074201	5.44924341659361
"Podel.T058200"	0.0878144627238517	0
"Podel.T058300"	0	0
"Podel.T058400"	0	0
"Podel.T058500"	0	0
"Podel.T058600"	0.373110868407934	0.479713973667344
"Podel.T058700"	0.129521631529313	0.129521631529313
"Podel.T058800"	0	0
"Podel.T058900"	0	0
"Podel.T059000"	0	0
"Podel.T059100"	0.0815183314342171	0.0815183314342171
"Podel.T059200"	0	0
"Podel.T059300"	0	0
"Podel.T059400"	0	0
"Podel.T059500"	0	0
"Podel.T059600"	0	0
"Podel.T059700"	0.778008209969691	0.848736229057845
"Podel.T059800"	0	0
"Podel.T059900"	0	0
"Podel.T060000"	0	0
"Podel.T060100"	0	0
"Podel.T060200"	0	0
"Podel.T060300"	17.259658228177	19.4207172717718
"Podel.T060400"	0	0
"Podel.T060500"	0	0
"Podel.T060600"	0	0
"Podel.T060700"	0.0365787384640718	0
"Podel.T060800"	0	0
"Podel.T060900"	0	0
"Podel.T061000"	0	0
"Podel.T061100"	0	0
"Podel.T061200"	0	0
"Podel.T061300"	0	0
"Podel.T061400"	3.85042026137778	2.45026743905858
"Podel.T061500"	18.6669628139794	17.2093410325351
"Podel.T061600"	0.0557788656622917	0.0557788656622917
"Podel.T061700"	0	0
"Podel.T061800"	1.90544990940616	2.05788590215865
"Podel.T061900"	0	0
"Podel.T062000"	0	0
"Podel.T062100"	0	0
"Podel.T062200"	0	0
"Podel.T062300"	0	0
"Podel.T062400"	2.99297511877467	3.38491233670945
"Podel.T062500"	0	0
"Podel.T062600"	0	0
"Podel.T062700"	0	0
"Podel.T062800"	78.2767789607153	88.1982238464703
"Podel.T062900"	0.0261439323669559	0.0522878647339117
"Podel.T063000"	0.048373801922736	0.072560702884104
"Podel.T063100"	0	0
"Podel.T063200"	0	0
"Podel.T063300"	0	0
"Podel.T063400"	0	0
"Podel.T063500"	0	0
"Podel.T063600"	0	0
"Podel.T063700"	0	0
"Podel.T063800"	0.1029383967396	0.0514691983698001
"Podel.T063900"	0	0
"Podel.T064000"	0	0
"Podel.T064100"	0	0
"Podel.T064200"	0	0
"Podel.T064300"	0.0781346046213259	0.0781346046213259
"Podel.T064400"	1.72326501208516	1.50785688557451
"Podel.T064500"	1.09444997450282	1.09444997450282
"Podel.T064600"	0	0.541606392587653
"Podel.T064700"	0	0
"Podel.T064800"	8.01017661140747	8.79165725642283
"Podel.T064900"	0.501018540034699	0.227735700015772
"Podel.T065000"	0.144107215511886	0.24017869251981
"Podel.T065100"	3.47486421513765	4.01406728300383
"Podel.T065200"	0.0240331380817662	0.0240331380817662
"Podel.T065300"	0.055512666964197	0
"Podel.T065400"	0	0
"Podel.T065500"	0	0
"Podel.T065600"	0	0
"Podel.T065700"	10.7231920636617	12.3219225167894
"Podel.T065800"	0.73884285738016	0.886611428856192
"Podel.T065900"	0	0
"Podel.T066000"	0	0
"Podel.T066100"	0.0984055345838217	0.0656036897225478
"Podel.T066200"	0	0
"Podel.T066300"	0	0.196896490638636
"Podel.T066400"	0	0
"Podel.T066500"	0.26083053869853	0.326038173373162
"Podel.T066600"	2.92767049878911	3.06708337968383
"Podel.T066700"	0	0
"Podel.T066800"	4.44994574091294	5.14397397573422
"Podel.T066900"	0.0452202466538495	0
"Podel.T067000"	11.8264245072362	11.0683203721569
"Podel.T067100"	138.172638364989	143.328620971758
"Podel.T067200"	0	0
"Podel.T067300"	0	0
"Podel.T067400"	0	0
"Podel.T067500"	0	0
"Podel.T067600"	0	0
"Podel.T067700"	0	0
"Podel.T067800"	0	0
"Podel.T067900"	0	0
"Podel.T068000"	0	0
"Podel.T068100"	2.32228536625652	2.14364803039063
"Podel.T068200"	474.182720033855	523.180961440295
"Podel.T068300"	8.76960921314653	8.29557628270618
"Podel.T068400"	14.2005347157043	14.0726019705178
"Podel.T068500"	4.66717607439731	4.66717607439731
"Podel.T068600"	0.651171551815433	1.08528591969239
"Podel.T068700"	44.260173325805	37.9076991511185
"Podel.T068800"	0	0
"Podel.T068900"	1.36554828488545	1.25774184134186
"Podel.T069000"	0	0
"Podel.T069100"	0.107704063255322	0.107704063255322
"Podel.T069200"	0.0185541723693831	0
"Podel.T069300"	3.14425034180383	2.41302933208201
"Podel.T069400"	0	0
"Podel.T069500"	0	0
"Podel.T069600"	0.270997320448876	0.541994640897752
"Podel.T069700"	0	0
"Podel.T069800"	0	0
"Podel.T069900"	0	0
"Podel.T070000"	0	0
"Podel.T070100"	0	0
"Podel.T070200"	0	0
"Podel.T070300"	0	0
"Podel.T070400"	0	0
"Podel.T070500"	0	0.0523965713134001
"Podel.T070600"	0	0
"Podel.T070700"	0.182100800590646	0.0364201601181292
"Podel.T070800"	0	0
"Podel.T070900"	0.0515745241509116	0
"Podel.T071000"	0	0
"Podel.T071100"	0.171447284365615	0
"Podel.T071200"	0	0
"Podel.T071300"	0	0
"Podel.T071400"	0	0
"Podel.T071500"	0.0844784943075266	0
"Podel.T071600"	1786.16543983089	1684.32675163976
"Podel.T071700"	0.0417725151410146	0.0835450302820291
"Podel.T071800"	0	0
"Podel.T071900"	0	0
"Podel.T072000"	0	0
"Podel.T072100"	0	0
"Podel.T072200"	0	0
"Podel.T072300"	1.3961751154376	1.93316554445207
"Podel.T072400"	0	0.0687973179301513
"Podel.T072500"	0	0
"Podel.T072600"	6.64562740879777	8.01272790432188
"Podel.T072700"	0	0
"Podel.T072800"	0	0
"Podel.T072900"	0.181838028872622	0.0363676057745244
"Podel.T073000"	0	0
"Podel.T073100"	0	0
"Podel.T073200"	0	0
"Podel.T073300"	0.0820046121531847	0
"Podel.T073400"	0.0722141856783537	0.144428371356707
"Podel.T073500"	0	0
"Podel.T073600"	0	0
"Podel.T073700"	0	0
"Podel.T073800"	0	0
"Podel.T073900"	0.0703987452562722	0
"Podel.T074000"	0	0
"Podel.T074100"	0.0994845426384689	0
"Podel.T074200"	0	0
"Podel.T074300"	0	0
"Podel.T074400"	1.50873610241741	1.16584153368618
"Podel.T074500"	7.9289553084143	6.96615359239256
"Podel.T074600"	5.41741372373968	4.39674157289017
"Podel.T074700"	0.268114370231335	0.482605866416402
"Podel.T074800"	0.0565506749478207	0
"Podel.T074900"	0.0158674191826309	0.111071934278416
"Podel.T075000"	0.277025787404687	0.455113793593414
"Podel.T075100"	0	0
"Podel.T075200"	0	0
"Podel.T075300"	0	0.122807123560211
"Podel.T075400"	0.21313108500419	0
"Podel.T075500"	0	0
"Podel.T075600"	0.367476317886932	0.0918690794717331
